,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
10,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,212336,2021-11-17,,E,False,Landmark Square Cerritos,888-264-2208,2023-05-14T01:27:32Z,,GPS,33.8575925,-118.09198,Cerritos,,,CA,11340 South Street,90703,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['e209bf57-3d97-4e21-9069-1acd2ead000a'], 'posts': ['701a7793-8e14-42c6-b0d9-f3ccf7b1e82c', '8087805e-f9d9-43c9-8b53-427b93bd7ad8']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,221603,2022-06-22,,E,,CERRITOS STATION 3,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867393,-118.05708,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809491'], 'posts': ['22078381', '22078391']}"
12,public,24 hours daily,,,2023-05-14,2023-02-16,ELEC,TEMPORARILY UNAVAILABLE (Public),221604,2022-06-22,,T,,CERRITOS STATION 4,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.86733,-118.056984,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL12809541'], 'posts': ['22078481', '22078491']}"
13,public,24 hours daily,,,2023-05-14,,ELEC,Public,221605,2022-06-22,,E,,CERRITOS STATION 2,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867348,-118.05692,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809771'], 'posts': ['22078781']}"
14,public,24 hours daily,,,2023-05-14,,ELEC,Public,221606,2022-06-22,,E,,CERRITOS STATION 1,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867437,-118.056984,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809791'], 'posts': ['22078811']}"
15,public,24 hours daily,,,2023-05-14,,ELEC,Public,221904,2022-06-23,,E,,CERRITOS STATION 9,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.86717,-118.057091,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809501'], 'posts': ['22078401', '22078411']}"
16,public,24 hours daily,,,2023-05-14,,ELEC,Public,221905,2022-06-23,,E,,CERRITOS STATION 8,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867268,-118.057198,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809511'], 'posts': ['22078421', '22078431']}"
17,public,24 hours daily,,,2023-05-14,,ELEC,Public,221906,2022-06-23,,E,,CERRITOS STATION 7,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867188,-118.056984,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809521'], 'posts': ['22078441', '22078451']}"
18,public,24 hours daily,,,2023-05-14,,ELEC,Public,221907,2022-06-23,,E,,CERRITOS STATION 6,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867241,-118.056952,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809531'], 'posts': ['22078461', '22078471']}"
19,public,24 hours daily,,,2023-05-14,,ELEC,Public,221908,2022-06-23,,E,,CERRITOS STATION 5,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867286,-118.05707,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809651'], 'posts': ['22078641', '22078651']}"
20,public,24 hours daily,,,2023-05-14,,ELEC,Public,221909,2022-06-23,,E,,CERRITOS STATION 10,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867509,-118.057295,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809751'], 'posts': ['22078761', '22078771']}"
21,public,24 hours daily,,,2023-05-14,,ELEC,Public,221981,2022-06-25,,E,,CERRITOS STATION 11,888-758-4389,2023-05-14T00:30:51Z,,GPS,33.867188,-118.056844,Cerritos,,,CA,12900 Park Plaza Dr,90703,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12809551'], 'posts': ['22078501', '22078511']}"
22,private,Service use only,,,2022-08-10,,ELEC,Private,223597,2021-01-01,P,E,,Penske Chevrolet of Cerritos,877-772-3022,2023-05-08T19:28:12Z,CAR_DEALER,200-9,33.861596,-118.099976,Cerritos,,,CA,18605 Studebaker Rd,90703,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
23,public,24 hours daily,,,2023-05-13,,ELEC,Public,228287,2014-06-04,,E,,Los Cerritos Center,877-455-3833,2023-05-13T23:55:56Z,,GPS,33.863097,-118.096201,Cerritos,,,CA,200 Los Cerritos Mall,90703,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['374'], 'posts': ['26', '315']}"
